Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,password,course_name,SignUpDate,LastActiveDate,comment
S1074,Ahmed,Jones,student74@university.com,Female,22,CS,DbBFRKwSS*,"50    NaN
Name: CourseName, dtype: str",2023-08-08,2024-02-20,"SENSACIONAL
Muito prático, bem básico e objetivo, gostei muito! parabéns a professora que domina o assunto e explica com simplicidade !!!!
"
S1075,Sara,Williams,student75@university.com,Female,18,Business,E6ezADjQ1t,"20    NaN
Name: CourseName, dtype: str",2023-01-30,2024-01-07,"Great course for beginners like me, I'm transitioning from AutoCAD to Revit. Instructions are clear and well ordered. Great overview of what the software can do.
Profesyonel bir grafikerin ""eğitimci"" yönününden de faydalanabildiğimiz güzel bir eğitim seti. Konuyu en yalın haliyle ele alıp sıralaması zaman kaybı yaşatmadan başarılı sonuca götürüyor. Farklı başlıklardaki eğitim içeriklerini de bekliyorum :)
"
S1076,Maria,Williams,student76@university.com,Female,21,Mathematics,Q5#!iOPf$r,"5    NaN
Name: CourseName, dtype: str",2023-07-18,2024-02-28,"Excellent content and easy to understand.
Credo che Alessandro sia un ottimo insegnante. Le sue spiegazioni sono dettagliate e di facile comprensione. I suoi video sono utilissimi e professionali.
"
S1077,Maria,Davis,student77@university.com,Male,20,Business,cK$swMhhgr,"20    NaN
Name: CourseName, dtype: str",2023-06-20,2024-01-21,"It is a good course. Has provided every information from how to choose a new habit to maintain the habits. This course also mentions the importance of self-discovery and overall wellbeing. I would have liked this course more if it would have included the psychology of habit, how it affects our brain and a few case studies.
VERY DESCRIPTIVE COURSE FOR TRADETRON
"
S1078,Omar,Johnson,student78@university.com,Male,23,Business,kP7IBz@fjt,"20    NaN
Name: CourseName, dtype: str",2023-09-05,2024-06-07,"This course is filling in the gaps in my understanding of logarithms.
Great course. Just what I was looking for. The intro to Little Wing is an absolute classic. A bit tricky to play but very well explained. Gives a real insight into Hendrix's chord/melody style of playing. I find the practise videos very helpful.
"
S1079,Maria,Smith,student79@university.com,Male,24,Engineering,LdNmyiO5Oa,"35    NaN
Name: CourseName, dtype: str",2023-02-04,2024-06-05,"ome of the questions are not corrct
Magnifico profesor, con mucho conocimiento técnico, con una didáctica adaptada a las condiciones del alumno, paciencia a la hora de enseñar y sobre todo un amigo en el cual confías tanto a nivel personal como en la adaptación de las técnicas a las necesidades del alumno. Magnifico y gran trabajo, gracias.
"
S1080,Omar,Johnson,student80@university.com,Female,22,Business,tqQkSk&YZ7,"20    NaN
Name: CourseName, dtype: str",2023-12-24,2024-06-03,"im so confused. not giving enough information. waste of time and money
The course so far is exactly what I was looking for. This is a great introductory class into the world of meditation and mindfulness.

Simple, clear and easy to absorb. I like the pace the teacher is following, fast enough for it to not be boring, but calm and helpful.
"
S1081,Maria,Johnson,student81@university.com,Female,23,Mathematics,!Xr3YPpZB5,"5    NaN
Name: CourseName, dtype: str",2023-03-29,2024-02-20,"Good As expected
説明が丁寧でよかったてす！
"
S1082,Ahmed,Brown,student82@university.com,Male,20,Business,IJd7N2I3KE,"20    NaN
Name: CourseName, dtype: str",2023-01-16,2024-04-22,"Good Content, Great sequence.
I highly recommend cloud learners use these practice tests for AZ-500. It helped me tremendously.
"
S1083,Liam,Davis,student83@university.com,Male,20,Mathematics,97K4O$g&Ns,"5    NaN
Name: CourseName, dtype: str",2023-02-16,2024-03-14,"I studied Vietnamese on my own for 2 years several years ago.  This was a good refresher.
振り返ることで成長が確認できることを
説明してくれます。
※振り返るために「日記」を書く
講義の中で私も愛用している「ジェットストリームボールペン」について
お話していたので親近感が湧きました。
講義ありがとうございました。
"
S1084,Omar,Brown,student84@university.com,Female,21,Business,wf#A#WcktX,"20    NaN
Name: CourseName, dtype: str",2023-03-26,2024-05-19,"様々な質問方法に関して解説してくれます。
特に響いた講義は「導く質問」でした。
この方法をマスター出来たらプライベートでもビジネスでも
自分の導きたい方へ誘導できると感じましたが
講師の方がおっしゃる通り
「質問力は１日にして身につくものではない！」ので
日々訓練したいと思います。

講義ありがとうございました。
nice yawning
"
S1085,John,Johnson,student85@university.com,Female,20,CS,!wyR&aAIa@,"50    NaN
Name: CourseName, dtype: str",2023-09-03,2024-05-19,"leitura por leitura !
Very good course!
"
S1086,Emma,Johnson,student86@university.com,Male,18,Engineering,gZa5WLwT0T,"35    NaN
Name: CourseName, dtype: str",2023-05-07,2024-06-07,"معلم ممتاز و كورس مفيد جدا جزاكم الله خير
exelente curso
"
S1087,Ali,Johnson,student87@university.com,Female,20,CS,FiWOrI*4Ig,"50    NaN
Name: CourseName, dtype: str",2023-07-19,2024-02-01,"Best exam with updates thanks you
人脈を構築するのは難しいことが
講義を通してわかりました。
あと「笑顔」は大事ということを
改めて認識しました。
講義ありがとうございました。
"
S1088,Maria,Jones,student88@university.com,Female,21,Engineering,OtqXyty$uE,"35    NaN
Name: CourseName, dtype: str",2023-09-25,2024-05-02,"El curso es muy malo. No se escucha bien. El sonido se pierde y no se entiende.
So far very informative
"
S1089,Sara,Brown,student89@university.com,Female,23,Mathematics,%cp!x0fe&!,"5    NaN
Name: CourseName, dtype: str",2023-04-13,2024-05-29,"Great teacher.
Je m'attendais à mieux de la part d'une pro de la colocation. Je n'ai pas appris grand chose. Je ne suis pas d'accord avec tous les conseils, comme se contenter de 3 photos sur Le Bon Coin.
"
S1090,Liam,Johnson,student90@university.com,Female,20,Engineering,Da8tgdLJ!l,"35    NaN
Name: CourseName, dtype: str",2023-01-02,2024-02-22,"Simple, efficace et droit au but ! 
J'ai adoré suivre ce cours, j'ai pas mal appris.
Le ton est calme, limpide, cela donne envie de continuer.
Vivement un autre cours python !
The contents on the slides were just read out without any explanation. Found the course monotonous and redundant. Overall, awful experience
"
S1091,Maria,Williams,student91@university.com,Female,22,Business,ICQxxDZjNM,"20    NaN
Name: CourseName, dtype: str",2023-08-27,2024-03-05,"Aporta ideas que si son sencillas, y muy practicas.
Amazing description even for the smallest details
"
S1092,Sara,Davis,student92@university.com,Female,24,Business,XTU3XTYWtY,"20    NaN
Name: CourseName, dtype: str",2023-01-20,2024-03-07,"I just paid $11.99 to answer 4 questions? Please tell me this is a mistake.
自分の強みを見つける方法を解説してくれています。
強み　＝　「市場がある」and「勝てる」and「好きである」
「弱みを埋めるよりも、強みを上げる」という考えは新鮮でした。
講師の方がおっしゃるとおり、「一長一短」で自分の強みは
見つからないので、学んだ内容を日々自問自答し、
自分の強みを見つけたいと思います。
講義ありがとうございました。
"
S1093,Emma,Davis,student93@university.com,Female,22,CS,Su41Ou$rdY,"50    NaN
Name: CourseName, dtype: str",2023-05-06,2024-04-27,"Kurs przygotowany profesjonalnie, dużo dobrych i praktycznych porad
Bardzo dziękuję
Great course Emma lots of good practical ideas
"
S1094,Emma,Williams,student94@university.com,Male,22,Engineering,8wlZzTOctV,"35    NaN
Name: CourseName, dtype: str",2023-12-12,2024-05-20,"A great addition to Ross McGowan’s excellent suite of Floating Point Unit courses.
The material is interesting, comprehensive & well presented.
Here’s looking forward to doing a floating point divider …
Good course to learn python telegram bot with django. Only improvement can be some of the videos have bad audio quality and we cannot listen to the instructor. Thanks and looking forward for the updated material...
"
S1095,Emma,Davis,student95@university.com,Male,23,Mathematics,QO&DnqBgBY,"5    NaN
Name: CourseName, dtype: str",2023-11-23,2024-04-21,"Found the course very helpful.
Because I meditate this fits well with that effort.
"
S1096,Sara,Jones,student96@university.com,Female,19,Mathematics,fCrscjh%XO,"5    NaN
Name: CourseName, dtype: str",2023-09-15,2024-04-06,"mengetahui ilmu baru
Many questions and answer are wrong!!!
"
S1097,Maria,Jones,student97@university.com,Female,24,Business,FSJxR$qSzY,"20    NaN
Name: CourseName, dtype: str",2023-11-30,2024-02-08,"The course content is informative and interesting. Absolutely a fresh take on creating a talent pool in your organisation. Fact based content, enjoyed it thoroughly. 
Though I am already a Retail trainer but this course enhanced my skills and helped me conducting effective sessions.
Sorry  viel zu schnell und der Sprecher wirkt wie Elektronisch übersetzt
"
S1098,Emma,Smith,student98@university.com,Female,22,Mathematics,mvXMDqrF8S,"5    NaN
Name: CourseName, dtype: str",2023-08-07,2024-04-04,"Penjelasan yang sangat menarik
Super verständlich erklärt. Wirklich sehr empfehlenswert.
"
S1099,Ahmed,Smith,student99@university.com,Male,22,Business,0lziI8v7MU,"20    NaN
Name: CourseName, dtype: str",2023-06-16,2024-06-05,"The answers of most of the questions are Incorrect. Few of them are pretty obvious in Sample paper I
Ótimo curso! Recomendo.
"
S1100,Omar,Smith,student100@university.com,Male,19,Business,Yx5dilvI$x,"20    NaN
Name: CourseName, dtype: str",2023-05-09,2024-04-23,"He seems like a really good teacher.
Sehr gut erklärt und dieser freie Stil des Malens ist ein Genuss zu beobachten und nachahmenswert.
"
S1101,Sara,Davis,student101@university.com,Female,23,Business,6sMqNE4dYO,"20    NaN
Name: CourseName, dtype: str",2023-04-19,2024-04-10,"احسن دوره  ؟؟؟
دوره ممتازه استفدت منها كثيرا
مشكور اخي جزيل الشكر
説明と学習手順がいい加減すぎます。発する言葉が幼稚だったり不十分な場合は文字起こしで補うとか何かあるでしょうに？私は学習したいのであって、子供のお遊びに付き合ってるんじゃないんです。悪気はないんでしょうけど・・
"
S1102,Sara,Jones,student102@university.com,Male,24,CS,nQ2p&cHy&k,"50    NaN
Name: CourseName, dtype: str",2023-08-18,2024-05-14,"Yes.
Um resumo muito esclarecedor sobre a matéria em estudo. Este curso é uma ótima forma de introdução a teologia.
"
S1103,Maria,Jones,student103@university.com,Female,22,CS,*m27fvS@Xx,"50    NaN
Name: CourseName, dtype: str",2023-09-21,2024-02-16,"Doesn't seem that the exams were proofread.  as a result, i was often confused.
Worst, please don't buy this one. doesn't have actual exam scenario based questions and it is not worth to buy. don't waste your time.
"
S1104,Sara,Jones,student104@university.com,Female,21,Business,uk4NXRKU0y,"20    NaN
Name: CourseName, dtype: str",2023-03-11,2024-04-21,"The lecturer was lively and fun to listen to. The courses were easy to follow, well structured and insightful.
Sehr angenehme Stimme und die Affirmationen sind leicht zu verinnerlichen. Man muss halt damit arbeiten. Jeden Tag. So schön. Danke für die Möglichkeit ?
"
